name,short_name,station_id,lon,lat,region_id,capacity
31 St & Broadway,6789.20,1905837242740508940,-73.92523,40.76211,71,35
43 St & Skillman Ave,6325.01,41495491-5d89-4e14-aab9-c3db04aad399,-73.9208248257637,40.74692675687384,71,19
E Gun Hill Rd & Tryon Ave,8821.07,2171904223419888148,-73.87697,40.8802,71,0
Henry Hudson Pkwy E & W 231 St,8838.06,2177014969129222184,-73.91505,40.88336,71,0
Post Rd & W 251 St,8998.03,2177016530523622712,-73.89793,40.89561,71,0
David Sheridan Plaza & Broadway,9074.06,2177016940364559212,-73.89663,40.90501,71,0
W 25 St & 6 Ave,6215.04,66dc2995-0aca-11e7-82f6-3863bb44ef7c,-73.99144871,40.74395411,71,51
Prospect Pl & Vanderbilt Ave,4157.15,62b97c1e-9d06-4c5e-b9c3-d76099e37fe4,-73.96902144,40.67767534,71,3
Columbia St & Lorraine St,4013.08,66de0cab-0aca-11e7-82f6-3863bb44ef7c,-74.0075572,40.6747055,71,37
8 Ave & W 49 St,6747.07,053312f2-e77e-4674-b28b-ad357fbcb4ee,-73.98655101656914,40.76171227910671,71,65
Valentine Ave & E 183 St,8472.06,191d5d54-de64-4312-99c7-eee141efa4ef,-73.898237,40.856987,71,23
26 Ave & 2 St,7165.01,c190f78c-77ad-469e-aecc-e2af7bb6d92a,-73.93463418,40.77684387,71,23
Grove St & Broadway,4526.01,ad57266c-34da-43da-8b48-2ba856002fbf,-73.923511,40.69047,71,31
Bergen St & Vanderbilt Ave,4157.10,8caf71df-76c3-43fb-be98-d555d2291460,-73.9680438,40.6794388,71,27
E 138 St & 5 Ave,7809.13,a4d041fd-c5fa-4f52-800c-25d7a661a875,-73.936153,40.81449,71,22
India St Pier,5794.05,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,-73.9612390102593,40.731734785883454,71,54
2 Ave & 36 St,3460.01,dd482585-3028-453f-a98d-55019db9b26c,-74.00870203971863,40.65708866668485,71,43
Ogden Ave & W 165 St,8149.09,481624f3-9377-4dfd-a5dd-de05a7fef760,-73.928381,40.834457,71,19
77 St & 31 Ave,6718.02,1828966626550010820,-73.89081,40.75886,71,20
37 Ave & 113 St,6524.09,1838071008881986168,-73.8549,40.75475,71,30
W 74 St & Columbus Ave,7230.10,66dd515d-0aca-11e7-82f6-3863bb44ef7c,-73.97754961,40.7785669,71,27
Mount Eden Pkwy & Eastburn Ave,8245.03,1d3a8670-09b3-4127-b750-af5311e565f0,-73.908544,40.842675,71,19
E 95 St & 3 Ave,7365.13,66de0861-0aca-11e7-82f6-3863bb44ef7c,-73.950503,40.7849032,71,31
Broadway & Morris St,5033.01,7dda8844-60ba-4449-b05c-54c1d14ab5fb,-74.01321887969969,40.705945132708806,71,69
E 5 St & Ave C,5545.04,66dbec40-0aca-11e7-82f6-3863bb44ef7c,-73.97995466,40.72299208,71,55
34 Ave & 13 St,6836.07,ec42fb3a-af54-46aa-a8b3-b17d72ed4475,-73.9364848,40.7638753,71,19
Clinton St & Cherry St,5190.09,f833d403-2cf5-424a-a3b3-0314a44b4a67,-73.98672603070736,40.711471394469264,71,33
Stagg St & Morgan Ave,5170.01,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,-73.93372,40.710681,71,23
Riverside Dr & W 72 St,7288.04,66dd4d70-0aca-11e7-82f6-3863bb44ef7c,-73.98562431335449,40.78057799010334,71,40
Wilkins Ave & Crotona Park E,8167.02,068b919c-f649-4091-8e12-ccf37191cad5,-73.895133,40.835302,71,19
Cherry St,5181.04,66db93a1-0aca-11e7-82f6-3863bb44ef7c,-73.97948148,40.71219906,71,36
4 Ave & E 12 St,5788.15,0f45bcf6-7028-4584-a51e-4129847dbebc,-73.99011,40.732647,71,39
Washington Ave & E 174 St,8277.03,44c23eaa-7ddf-40b3-8373-6f3880c5e1b1,-73.900216,40.843079,71,19
Washington Ave & Empire Blvd,3704.01,56b3ca32-104a-4920-a879-a97a820858c4,-73.9605695,40.66314,71,27
Amsterdam Ave & W 156 St,8104.10,26217b73-7bb5-46e6-8094-1db05becd617,-73.942386,40.832081,71,27
Central Ave & Starr St,4792.03,d11b9869-8964-4b79-aafc-4b60ad1b44c4,-73.92834,40.700003,71,23
E 5 St & Cooper Sq,5712.12,d8778570-f7f2-458d-82f5-9ad39210a501,-73.990993,40.72769,71,50
5 Ave & 3 St,3987.06,66de2199-0aca-11e7-82f6-3863bb44ef7c,-73.98352355,40.6728155,71,30
Thomas S. Boyland St & Macon St,4325.03,7779e057-b33e-46a7-8a1e-8c28bcd9a558,-73.91493,40.68491,71,21
New York Ave & Snyder Ave,3246.06,1828965172312150882,-73.94635,40.64868,71,22
W 160 St & Riverside Dr,8176.01,1927314940904608224,-73.9466,40.83719,71,27
36 St & 3 Ave,3460.02,5645b05e-85be-460d-8506-cacd20bff233,-74.006664,40.655716,71,30
E 98 St & Park Ave,7443.17,66dde76a-0aca-11e7-82f6-3863bb44ef7c,-73.95206,40.78813,71,25
Elmhurst Ave & Forley St,6240.05,1862002854876824190,-73.87763,40.74615,71,21
Steinway St & Broadway,6711.13,0f98907a-d4cc-45e0-b174-7d9dfda74106,-73.91897544264793,40.75905795418586,71,32
Broadway & Moylan Pl,7823.03,bc5235a5-7f10-4a27-806e-9c25fa700959,-73.9590255,40.8143256,71,41
W 35 St & 8 Ave,6526.01,96e72113-3681-4d19-88bb-032e76720093,-73.99280458705107,40.752762088742045,71,45
Eastern Pkwy & Ralph Ave,3845.05,d470e82e-d109-4e2e-b66a-f5e944cbfe97,-73.92284,40.66852,71,21
21 St & Hoyt Ave S,7126.01,ff9581d3-3e1a-463a-bdab-d8150c468be2,-73.923706,40.774645,71,33
Grand Ave & Bergen St,4190.06,1d32e684-602b-46b6-8c96-ab47b57a03f3,-73.962408,40.678045,71,25
Devoe St & Morgan Ave,5282.02,84a7baff-415b-4ab9-a859-74c2801483ce,-73.93515,40.713811,71,19
Dyckman St & Staff St,8655.02,53ef19c6-eaa7-47f7-807e-f51b574b1be0,-73.931537,40.868846,71,19
Ocean Ave & Crooke Ave,3408.05,1831178352265562334,-73.96172,40.65326,71,27
46 St & 28 Ave,6842.02,37a37e5b-f975-4f92-a897-dca8e4670631,-73.908782,40.763328,71,19
34 Ave & 21 St,6798.01,0fa27bd7-b182-4e7a-b5bb-90f4249cb368,-73.9342862,40.7628138,71,23
Goble Pl & Macombs Rd,8269.01,cc5f0e68-dd5f-4db1-81c7-04a4d6674fba,-73.917256,40.844075,71,19
Alexander Ave & E 134 St,7712.04,9635affa-8b18-42d5-84c4-7f67ad5ef9d0,-73.927107,40.807466,71,19
Bedford Park Blvd & Paul Ave,8752.01,c8c39d85-4ce7-46c5-b709-998067200780,-73.89186,40.87444,71,24
Richardson St & N Henry St,5433.03,66de73fd-0aca-11e7-82f6-3863bb44ef7c,-73.94223690032959,40.71907891179564,71,25
Lafayette Ave & Franklin Ave,4528.03,1965202298784063998,-73.957324,40.689271,71,27
W 133 St & 12 Ave,7925.04,22ab59a8-0af4-4101-9350-a7af88e37c2e,-73.959089,40.820003,71,19
Suydam St & St Nicholas Ave,5043.06,498d7e8e-5164-4f26-9ce6-399947d73b1a,-73.91945,40.70636,71,17
Irving Ave & Palmetto St,4775.01,b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e,-73.9127,40.698,71,20
Morris Ave & E 171 St,8209.01,b4b5824b-3c23-44b7-92a3-cec6a54583a0,-73.9109,40.83899,71,21
Smith St & 9 St,4077.04,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,-73.99785768,40.6746957,71,23
Clinton Ave & Myrtle Ave,4651.02,66dbcd6c-0aca-11e7-82f6-3863bb44ef7c,-73.968896,40.693261,71,33
8 Ave & W 33 St,6450.12,66dc686c-0aca-11e7-82f6-3863bb44ef7c,-73.99376901480953,40.75156757136795,71,96
Riverside Dr & W 78 St,7340.06,66dd5407-0aca-11e7-82f6-3863bb44ef7c,-73.98362492,40.78414472,71,79
Carroll St & 5 Ave,4060.09,66de1fe7-0aca-11e7-82f6-3863bb44ef7c,-73.9814832,40.6751622,71,27
E 56 St & Madison Ave,6732.01,6fd61eee-d0ef-4580-9704-bd06b82bcb61,-73.972628,40.761573,71,33
Broadway & W 38 St,6560.15,0fde06c2-632c-46a9-8866-f4e855604f74,-73.98734897375107,40.7529728216068,71,68
Nassau Ave & Newell St,5623.03,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,-73.94752621650696,40.724812564400175,71,51
E 53 St & 3 Ave,6617.02,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,-73.96930575370789,40.75763227739443,71,41
Broadway & Berry St,5164.05,18415ea7-efce-408d-bcb9-4693fb088dda,-73.96530389785767,40.71036129922581,71,34
Borden Ave & Review Ave,6001.01,6d766daf-9298-4059-a329-1818582d495f,-73.94093804061413,40.73866345465306,71,19
Marcy Ave & Lafayette Ave,4476.03,66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,-73.947915,40.6900815,71,23
Anthony Ave & E 175 St,8319.01,f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9,-73.903869,40.846465,71,19
Butler St & 27 Ave,6869.06,1840540852548303628,-73.86483,40.76521,71,18
Park Ave & E 41 St,6432.08,66dc7f02-0aca-11e7-82f6-3863bb44ef7c,-73.97791,40.751581,71,109
Clinton Ave & Flushing Ave,4762.04,66dba303-0aca-11e7-82f6-3863bb44ef7c,-73.96986848,40.69794,71,15
Stanton St & Norfolk St,5445.07,9394fb49-583f-4426-8d2f-a2b0ffb584d2,-73.986274,40.720747,71,49
Lefferts Ave & Albany Ave,3719.02,c606bae0-889c-47c3-8202-9463ef147655,-73.94019,40.66288,71,24
Southern Blvd & E 174 St,8163.05,82c85f05-4722-48ae-9f64-0522012eb3c8,-73.887931,40.836733,71,27
N Henry St & Norman Ave,5656.03,1786700154621508184,-73.94395,40.7277,71,29
41 Ave & 67 St,6225.03,00967b8f-1a4d-4131-a65a-17fa8ca89e28,-73.89764,40.74446,71,20
Atlantic Ave & Furman St,4614.04,66dbef15-0aca-11e7-82f6-3863bb44ef7c,-73.9999786,40.69165183,71,55
River Ave & E 153 St,8005.08,6e5a8cab-cf1a-4584-8133-01835b56ad71,-73.92818,40.82441,71,27
Broadway & W 157 St,8123.06,1859438049977968878,-73.94510813442648,40.83402740143528,71,31
3 Ave & E 109 St,7504.19,1835618878584115330,-73.94329,40.79338,71,25
Ave D & E 12 St,5575.08,66db9c2e-0aca-11e7-82f6-3863bb44ef7c,-73.97422494,40.72580614,71,41
Bulova Ave & Brooklyn Queens Expressway W,6766.03,901ad0c4-383e-490a-8b54-0656ce2358d6,-73.902534,40.762507,71,19
64 St & 51 Ave,5956.04,5145ad1c-241f-4448-a742-739bd5c518c2,-73.90184,40.73577,71,19
Lenox Rd & E 43 St,3495.08,1814901062206225038,-73.93765,40.65496,71,21
MacDougal St & Washington Sq,5797.01,66db41bf-0aca-11e7-82f6-3863bb44ef7c,-73.99852205,40.73226398,71,33
Bergen St & Buffalo Ave,4072.02,e9575102-1081-4c30-8d15-ea95913579e2,-73.92512,40.6747,71,21
W 50 St & 9 Ave,6854.05,b442a648-e9f4-4893-951a-64d258bc0e55,-73.98917958140373,40.763604677958625,71,30
W 26 St & 10 Ave,6382.05,66dbe96d-0aca-11e7-82f6-3863bb44ef7c,-74.002950346,40.749717753,71,51
E 14 St & Ave B,5736.09,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,-73.97772429,40.72938685,71,43
5 Ave & W 131 St,7735.05,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,-73.93973,40.81014,71,20
Division Ave & Marcy Ave,5084.03,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,-73.95796783,40.70708701,71,33
Broadway & W 192 St,8511.08,2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,-73.932173,40.857994,71,23
Rivington St & Ridge St,5406.02,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,-73.98329859,40.71850211,71,61
3 St & Prospect Park West,3865.05,66de19ab-0aca-11e7-82f6-3863bb44ef7c,-73.97363831,40.668132,71,31
Broadway & Roebling St,5125.07,66dced76-0aca-11e7-82f6-3863bb44ef7c,-73.96063148975372,40.70924826276157,71,27
Jerome Ave & W Fordham Rd,8586.09,b4f990dd-36bb-46b3-9eea-4b980bd43c2d,-73.90108,40.86294,71,24
6 Ave & 60 St,2912.08,0bd9bd58-42e6-4680-9d19-83943372221f,-74.013821,40.638196,71,22
Cauldwell Ave & E 158 St,7913.15,19b61564-7629-41b4-80c8-1756135a5442,-73.908351,40.81989,71,19
1 Ave & E 38 St,6230.02,1917312704757770810,-73.971822,40.746202,71,39
Riverside Dr & W 82 St,7388.10,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,-73.98128127,40.78720869,71,75
Broadway & W 48 St,6708.04,64f0f28c-bedc-42d5-b107-ecdd48fc30cd,-73.98486793041229,40.76017739537783,71,103
Fort Washington Ave & W 190 St,8496.01,24509e46-a0de-47e8-ba40-9441da68952a,-73.935662,40.856906,71,19
W 59 St & 10 Ave,7023.04,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,-73.988038,40.770513,71,117
E 33 St & 5 Ave,6322.01,66dc840f-0aca-11e7-82f6-3863bb44ef7c,-73.98490707,40.74765947,71,60
E 7 St & Ave A,5626.07,66dc10d1-0aca-11e7-82f6-3863bb44ef7c,-73.98379855,40.72621788,71,45
87 St & Roosevelt Ave,6356.01,1828967979464708718,-73.87936,40.74825,71,23
Clay Ave & Claremont Pkwy,8225.05,99614ecb-2329-49fa-a13a-fa1ef2bb32d6,-73.90549,40.83999,71,21
Carlton Ave & Greene Ave,4386.07,1962547377975794462,-73.971468,40.685957,71,25
E 78 St & 2 Ave,7057.07,66de2274-0aca-11e7-82f6-3863bb44ef7c,-73.95577801,40.7727966,71,25
Southern Blvd & E 149 St,7788.13,7938263e-e5b8-4ca7-b8bf-1adbaae5fead,-73.904192,40.811892,71,27
Marble Hill Ave & W 225 St,8745.01,1869753654337059182,-73.91099,40.87471,71,21
92 St & 37 Ave,6433.01,1834145589124844432,-73.87509,40.75085,71,19
Macon St & Nostrand Ave,4214.03,66dc1687-0aca-11e7-82f6-3863bb44ef7c,-73.9500479759,40.6809833854,71,24
Shore Rd & 86 St,2472.02,2124036994734951288,-74.04079,40.62561,71,12
3 St & Hoyt St,4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,-73.99364123,40.6777287,71,53
Bushwick Ave & Stagg St,5140.06,e35c42c6-8b73-4528-b08d-c94b75624b40,-73.94008,40.709897,71,21
Barrow St & Hudson St,5805.05,66db2a71-0aca-11e7-82f6-3863bb44ef7c,-74.00674436,40.73172428,71,45
Washington Pl & Greene St,5755.15,1934749166596673908,-73.99546380915461,40.72980619180496,71,46
Eastern Pkwy & Troy Ave,3862.07,823ef531-40e6-4397-b973-86bf5b032076,-73.93679,40.66929,71,24
83 St & Narrows Ave,2506.10,2126623007192357636,-74.03838,40.62757,71,12
E 58 St & 1 Ave (NE Corner),6682.03,66ddb66e-0aca-11e7-82f6-3863bb44ef7c,-73.96226227283478,40.75892386377695,71,29
Park Ave & E 124 St,7682.01,66880044-5411-4143-af39-eaa0a0fd0528,-73.9396861,40.8045555,71,36
Sheridan Ave & E 168 St,8160.03,545a32d3-b74c-4dc2-b82c-a6d185dd4666,-73.9154,40.835334,71,22
E 68 St & 3 Ave,6896.16,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,-73.96224617958069,40.76712840349542,71,36
Nagle Ave & Ellwood St,8528.05,3d68a3fd-91da-49e8-9cd5-69b333863789,-73.928489,40.86012,71,21
E 165 St & Fox St,7966.02,9af90faf-0b9b-451b-9cb0-20ff421ca1d9,-73.894025,40.82394,71,27
68 St & 4 Ave,2743.04,2124035976827702128,-74.02342,40.63537,71,16
23 Ave & 31 St,7082.08,1817822909864556798,-73.91274864321404,40.77423301703027,71,27
Riverside Dr & W 148 St,8054.04,4f814d78-5d8d-458b-877e-2ca449b865be,-73.950426,40.829114,71,22
E 171 St & Webster Ave,8190.03,4e747443-d481-4aea-a6d1-cf20204af4ba,-73.905838,40.838379,71,20
34 Ave & Vernon Blvd,6873.01,77e31650-e86a-4b06-b2de-b92df2a7a7f5,-73.93986314535141,40.76535380385866,71,30
39 St & Queens Blvd,6218.04,576abdc1-986e-48b0-bde2-051a13d3ff59,-73.92601,40.74431,71,21
Lafayette Ave & Hunts Point Ave,7883.06,90b141b9-c39f-4a26-a32d-08c7d1474d52,-73.888161,40.816567,71,22
Morton St & Greenwich St,5772.05,549b5bc4-b949-4eeb-8ffb-2215e1e49892,-74.00887,40.73115,71,56
Prospect Pl & Nostrand Ave,4025.02,475c44e1-31e3-4c60-b071-af2ca3f7618c,-73.9503,40.67428,71,22
Bailey Ave & W 229 St,8741.01,1862788202397235246,-73.90467,40.87449,71,21
E New York Ave & Troy Ave,3680.04,2c8b263e-952c-4941-a671-ef0ebb062632,-73.93762,40.66227,71,21
Adam Clayton Powell Blvd & W 126 St,7738.04,18eccc71-66be-4e4c-8335-095a9bf0df94,-73.94776493310928,40.809495347779475,71,33
56 Dr & 61 St,5540.06,69717638-5c4a-47a7-bccb-3b42c81eb09f,-73.90458,40.72368,71,19
Bainbridge Ave & E 193 St,8582.10,1950648049868542106,-73.892452880543,40.86415477605928,71,27
65 St & Broadway,6417.11,faf98f78-51ab-4248-b7e7-f402902385a6,-73.89738768339157,40.749372273899596,71,18
W 52 St & 5 Ave,6700.01,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,-73.97648516,40.75992262,71,61
W 15 St & 6 Ave,5989.02,09dfc0e3-a448-477c-bb3c-9467dc51ef8d,-73.99642959237099,40.738046142482766,71,75
Boston Rd & Prospect Ave,8133.08,6fab98b7-b06a-49d8-a4d1-087ffce0ebcf,-73.896599,40.833246,71,19
Amsterdam Ave & W 162 St,8172.07,bc9c9006-3d40-400d-8b5c-17f56e6dfcee,-73.939789,40.83618,71,27
Brook Ave & E 141 St,7740.08,3eb10c63-ea4c-4161-b07d-a29034f7367a,-73.917875,40.809619,71,19
8 St & Astoria Blvd,7068.07,e152a2e1-c510-404e-a100-24246bb6cc95,-73.93266275525093,40.7725996921817,71,19
62 St & 43 Ave,6191.04,a45a712c-1e3d-4fee-bef8-adafafd80670,-73.903,40.74261,71,20
65 St & 2 Ave,3019.02,93da4d1b-d574-45b0-85d7-5b82e2887267,-74.02564,40.640493,71,21
Kingsland Ave & Nassau Ave,5613.04,457ea5d7-d643-4028-87db-46dee0b81555,-73.94173,40.72577,71,25
Rogers Ave & Snyder Ave,3286.07,1817432434869846072,-73.95207855180962,40.6487143313713,71,23
39 St & 50 Ave,6025.08,fda18503-7488-4b91-b74c-949a90401e83,-73.92737478017807,40.73824937345944,71,19
Franklin Ave & Myrtle Ave,4715.01,66dbe15d-0aca-11e7-82f6-3863bb44ef7c,-73.95801365375519,40.694546087246025,71,27
President St & Nostrand Ave,3839.02,8aad788d-c7eb-4fca-a426-c39f47741a6f,-73.9505,40.66811,71,28
Union St & 4 Ave,4175.15,66de0d91-0aca-11e7-82f6-3863bb44ef7c,-73.98282002,40.6772744,71,28
Vernon Blvd & 41 Rd,6514.08,0687075b-cf2d-4130-a859-fe841aafbd3f,-73.9485678,40.7552433,71,27
78 St & Ridge Blvd,2625.01,2124036103510616644,-74.03121,40.62994,71,12
Madison St & Seneca Ave,4880.11,26cae473-0e59-4af7-bad5-bb6fec85c8bc,-73.90625,40.70183,71,22
49 St & 31 Ave,6662.01,92fc1ad7-0867-4655-b02f-ede65d336b14,-73.909831,40.758057,71,19
21 St & 20 Ave,7363.03,1986707977001495180,-73.91273114065842,40.78393602019729,71,19
Henry St & Bay St,3972.08,66de0a78-0aca-11e7-82f6-3863bb44ef7c,-74.00494695,40.6725058,71,19
Barry St & Tiffany St,7844.05,1f088432-0460-421e-a1d9-36890fa5396d,-73.891559,40.816126,71,19
10 St & 7 Ave,3762.08,66ddea99-0aca-11e7-82f6-3863bb44ef7c,-73.98199886,40.6662078,71,23
Broadway & W 165 St,8191.01,912813fc-fde4-4430-8443-a4fa21477e7f,-73.941409,40.839137,71,24
Madison Ave & E 99 St,7443.01,66de13dc-0aca-11e7-82f6-3863bb44ef7c,-73.95242929458618,40.78948541553215,71,34
Morris Ave & E 142 St,7821.01,ebae0b66-e463-4ded-9b7a-43c0aca9b37a,-73.924963,40.814469,71,23
Broadway & E 19 St,5980.11,1975518133370609774,-73.99006,40.73829,71,99
W 12 St & Hudson St,5997.10,29ced315-14b5-4edc-bef2-665316dfe3dd,-74.00558933615685,40.73752993301071,71,45
Jackson Mill Rd & 93 St,6701.05,1840504138040045682,-73.87535,40.75874,71,21
Carlton Ave & Dean St,4199.12,c3189056-8eda-4278-891f-e8e15c2d759a,-73.9710097,40.6809741,71,29
Naples Terrace & Godwin Terrace,8819.05,1875415144760576328,-73.90536,40.87995,71,25
Greenpoint Ave & Manhattan Ave,5785.05,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,-73.95394,40.73026,71,27
34 St & 48 Ave,6110.01,f523c481-ba41-44ba-96e1-0c431fbea558,-73.93147185444832,40.740821207823245,71,25
E 201 St & Briggs Ave,8717.07,1096fc76-794e-4343-8eb0-0dd6c9a48266,-73.88459,40.87207,71,19
Wards Meadow Comfort Station,7327.01,655ad2f2-6bcc-4eee-95a9-4f528c0b81cd,-73.93077,40.78294,71,18
Van Brunt St & Van Dyke St,4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,-74.01472628116608,40.6758329439129,71,24
Stanhope St & Fairview Ave,5146.03,837b7db3-55c6-4595-a497-834972631752,-73.91116,40.70998,71,17
Lenox Ave & W 146 St,7910.10,b0bac4ef-bb57-4598-a433-75c281170d5b,-73.935971,40.821111,71,24
68 St & 5 Ave,2698.07,2124425439157234232,-74.02058,40.63416,71,14
Washington Ave & Park Pl,4116.09,1880643645302280466,-73.963308,40.675832,71,33
Chester Ave & 12 Ave,3135.04,7aa86431-bbc5-4d9c-8198-9630c9d32a22,-73.984276,40.644367,71,21
E 128 St & Madison Ave,7735.23,c63a83a0-bda1-40a6-835b-f82c363543b9,-73.939182,40.80756,71,23
E 40 St & Park Ave,6432.11,c638ec67-9ac0-416f-944f-619926144931,-73.978326,40.750756,71,123
56 Dr & 59 St,5579.02,7a1ad7c0-4958-4354-91a1-11bf13348abd,-73.90853,40.72403,71,19
41 Ave & 77 St,6290.06,1846085439406916338,-73.8882,40.74557,71,24
35 St & 30 Ave,6887.03,0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,-73.91811579465866,40.76547569244953,71,29
Eastern Pkwy & Franklin Ave (NE Corner),3919.07,1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,-73.9576801,40.6707767,71,42
Southern Blvd & E 180 St,8325.08,1860188747953293684,-73.88426,40.84605,71,19
53 Ave & 62 St,5806.01,7f402242-dc1b-4a48-ba21-58c4fa7216b4,-73.90159,40.73169,71,19
44 St & 3 Ave,3315.05,16e70b05-5b73-4930-9dcf-f79e5ce9eaf5,-74.011405,40.651173,71,23
55 Dr & Maurice Ave,5579.04,42c3bb6e-0478-4e4a-af10-151f5f4dffb9,-73.90917,40.7261,71,19
Fort Washington Ave & W 173 St,8320.01,6b60bf55-3da4-439a-bde1-fc80be8623ba,-73.940493,40.84522,71,24
1 Ave & E 110 St,7522.02,0b613329-b8c8-4b8c-ad40-79952aa41157,-73.9383,40.7923272,71,25
Parkside Ave & Flatbush Ave,3480.04,a2cf5872-bd4c-4311-832e-d62fd779ecc3,-73.95968,40.65563,71,25
E 3 St & 1 Ave,5553.03,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,-73.98783413,40.72467721,71,59
Lafayette Ave & Ft Greene Pl,4470.09,162d5859-b735-4ff7-9613-01b21f22c1cd,-73.97664964199066,40.68700231292619,71,36
Fulton Ave & St Paul's Pl,8152.03,bf880f45-422c-4e0b-b3b0-2b1f5ba94da4,-73.90153,40.83545,71,19
53 St & 2 Ave,3211.06,6969d756-33a6-4a0b-83d0-3db38bc382d1,-74.018846,40.64744,71,30
37 St & 13 Ave,3056.07,2121032386733337206,-73.98505,40.64166,71,16
55 Ave & 97 Pl,6070.05,1849009654626746672,-73.86367,40.73892,71,19
Prospect Pl & Underhill Ave,4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,-73.96579,40.6769694,71,23
61 St & Queens Blvd,6116.03,f5393bc2-36d4-4508-bf51-fa48d121f751,-73.90273,40.74091,71,27
Dawson St & Intervale Ave,7888.10,a2ef8ed2-6031-4049-b7dc-9838ef39889b,-73.897263,40.819999,71,19
63 St & 59 Dr,5392.04,ff745407-c087-4c0d-a965-98baf078f292,-73.90128,40.71832,71,23
111 St & Roosevelt Ave,6448.07,1849010133527040242,-73.8557,40.75147,71,21
Martense Ave & 108 St,6138.02,1854538962214948918,-73.85418,40.74214,71,20
19 St & 24 Ave,7186.15,3e1bdcec-e762-4e83-b447-007f05923cce,-73.9225403,40.7774552,71,23
3 St & 7 Ave,3905.15,66de205d-0aca-11e7-82f6-3863bb44ef7c,-73.97839676,40.6703837,71,27
E 84 St & 1 Ave,7180.02,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,-73.95068615,40.77565541,71,31
W 148 St & Amsterdam Ave,8033.09,3134c2d4-b090-4eb8-ab44-6f9622098f72,-73.945909,40.827075,71,23
Myrtle Ave & 65 St,4862.04,2ebbe93b-a013-464a-b4a5-0eba96f89676,-73.8904,40.70117,71,19
W 100 St & Broadway,7580.01,66de17f7-0aca-11e7-82f6-3863bb44ef7c,-73.97041192,40.7973721,71,39
E 65 St & 2 Ave,6860.12,66de2707-0aca-11e7-82f6-3863bb44ef7c,-73.96222069859505,40.76471851944339,71,48
9 St & 44 Rd,6361.03,66dd26f9-0aca-11e7-82f6-3863bb44ef7c,-73.9521,40.74966,71,34
E Tremont Ave & E 176 St,8356.02,62f8f806-bd04-4282-9c5d-ad4293644e3c,-73.901883,40.847798,71,21
Lexington Ave & E 24 St,6089.07,66dc8a3d-0aca-11e7-82f6-3863bb44ef7c,-73.98409214,40.74025878,71,79
Caton Ave & E 10 St,3230.01,e85c3165-ad0a-44a3-9683-d8cf7575f465,-73.97058,40.648481,71,30
Steinway St & Ditmars Blvd,7074.01,f62526d4-9c6a-4c76-be76-c64b5be669d2,-73.906127,40.772717,71,21
64 St & 53 Dr,5688.02,bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48,-73.90115,40.72897,71,19
E 189 St & Bathgate Ave,8505.08,1862008939006380034,-73.88821,40.85859,71,21
86 St & Ridge Blvd,2387.07,2124426077519611940,-74.03396,40.62402,71,16
24 Ave & 92 St,6913.03,1835246937517543544,-73.87789,40.76589,71,20
Rivington St & Chrystie St,5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,-73.9919254,40.72110063,71,64
9 Ave & W 33 St,6492.08,1869743938848725856,-73.996765,40.752568,71,94
Review Ave & Greenpoint Ave,5883.08,2100948436010992354,-73.93776814411713,40.734246796135544,71,17
Morris Ave & E 153 St,7901.04,581bc4fe-cf14-4767-8377-6fa156ff8a29,-73.921411,40.820036,71,19
Flushing Ave & Woodward Ave,5225.02,d89dc10f-9be3-45a5-9c3c-06c04c963436,-73.91873,40.71246,71,21
E 48 St & 5 Ave,6626.01,66dd9fa6-0aca-11e7-82f6-3863bb44ef7c,-73.97805914282799,40.75724567911726,71,62
Fort Hamilton Pkwy & E 5 St,3240.15,3f05490b-a3d8-4d15-bd25-0212555b5dff,-73.97673,40.649037,71,23
E 31 St & 3 Ave,6239.08,66dc3e89-0aca-11e7-82f6-3863bb44ef7c,-73.97966069,40.74394314,71,65
